"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","Handover Success Rate (%)-N  ","Number  of Attempted handover-20275","Number  of Successful handover-20276"
"2016-09-30","[100002]CNO2","[8]NG","-","[3700]NG47068","1","0","1","94.545","55","52"
"2016-09-30","[100002]CNO2","[8]NG","-","[3700]NG47068","2","0","2","88.462","26","23"
"2016-09-30","[100002]CNO2","[8]NG","-","[3701]NG47001","0","0","0","100.000","2","2"
"2016-09-30","[100002]CNO2","[8]NG","-","[3701]NG47001","1","0","1","100.000","27","27"
"2016-09-30","[100002]CNO2","[8]NG","-","[3701]NG47001","2","0","2","100.000","27","27"
"2016-09-30","[100002]CNO2","[8]NG","-","[3702]NG47002","0","0","0","100.000","0","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3702]NG47002","1","0","1","100.000","111","111"
"2016-09-30","[100002]CNO2","[8]NG","-","[3702]NG47002","2","0","2","97.500","80","78"
"2016-09-30","[100002]CNO2","[8]NG","-","[3703]NG47101","0","0","0","97.980","99","97"
"2016-09-30","[100002]CNO2","[8]NG","-","[3703]NG47101","1","0","1","92.593","162","150"
"2016-09-30","[100002]CNO2","[8]NG","-","[3703]NG47101","2","0","2","100.000","71","71"
"2016-09-30","[100002]CNO2","[8]NG","-","[3704]NG47084","0","0","0","100.000","327","327"
"2016-09-30","[100002]CNO2","[8]NG","-","[3704]NG47084","1","0","1","100.000","243","243"
"2016-09-30","[100002]CNO2","[8]NG","-","[3704]NG47084","2","0","2","100.000","352","352"
"2016-09-30","[100002]CNO2","[8]NG","-","[3705]NG47093","0","0","0","100.000","92","92"
"2016-09-30","[100002]CNO2","[8]NG","-","[3705]NG47093","1","0","1","100.000","173","173"
"2016-09-30","[100002]CNO2","[8]NG","-","[3705]NG47093","2","0","2","100.000","97","97"
"2016-09-30","[100002]CNO2","[8]NG","-","[3710]NG47100","0","0","0","98.276","116","114"
"2016-09-30","[100002]CNO2","[8]NG","-","[3710]NG47100","1","0","1","90.871","482","438"
"2016-09-30","[100002]CNO2","[8]NG","-","[3710]NG47100","2","0","2","100.000","261","261"
"2016-09-30","[100002]CNO2","[8]NG","-","[3713]NG47103","0","0","0","70.339","236","166"
"2016-09-30","[100002]CNO2","[8]NG","-","[3713]NG47103","1","0","1","100.000","55","55"
"2016-09-30","[100002]CNO2","[8]NG","-","[3713]NG47103","2","0","2","100.000","77","77"
"2016-09-30","[100002]CNO2","[8]NG","-","[3714]NG47104","0","0","0","95.960","99","95"
"2016-09-30","[100002]CNO2","[8]NG","-","[3714]NG47104","1","0","1","99.940","1679","1678"
"2016-09-30","[100002]CNO2","[8]NG","-","[3714]NG47104","2","0","2","97.122","1772","1721"
"2016-09-30","[100002]CNO2","[8]NG","-","[3763]NG47063","0","0","0","66.667","3","2"
"2016-09-30","[100002]CNO2","[8]NG","-","[3763]NG47063","1","0","1","100.000","6","6"
"2016-09-30","[100002]CNO2","[8]NG","-","[3763]NG47063","2","0","2","100.000","0","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3794]NG47094","0","0","0","97.351","151","147"
"2016-09-30","[100002]CNO2","[8]NG","-","[3794]NG47094","1","0","1","100.000","41","41"
"2016-09-30","[100002]CNO2","[8]NG","-","[3794]NG47094","2","0","2","94.000","200","188"
"2016-09-30","[100002]CNO2","[8]NG","-","[3799]NG47099","0","0","0","99.529","425","423"
"2016-09-30","[100002]CNO2","[8]NG","-","[3799]NG47099","1","0","1","100.000","55","55"
"2016-09-30","[100002]CNO2","[8]NG","-","[3799]NG47099","2","0","2","98.089","157","154"
"2016-09-30","[100002]CNO2","[9]GP","-","[3800]GP37020","0","0","0","100.000","89","89"
"2016-09-30","[100002]CNO2","[9]GP","-","[3800]GP37020","1","0","1","100.000","302","302"
"2016-09-30","[100002]CNO2","[9]GP","-","[3800]GP37020","2","0","2","100.000","75","75"
"2016-09-30","[100002]CNO2","[9]GP","-","[3801]GP37021","0","0","0","100.000","667","667"
"2016-09-30","[100002]CNO2","[9]GP","-","[3801]GP37021","1","0","1","100.000","174","174"
"2016-09-30","[100002]CNO2","[9]GP","-","[3801]GP37021","2","0","2","98.485","66","65"
"2016-09-30","[100002]CNO2","[9]GP","-","[3802]GP37014","0","0","0","100.000","9","9"
"2016-09-30","[100002]CNO2","[9]GP","-","[3802]GP37014","1","0","1","99.065","214","212"
"2016-09-30","[100002]CNO2","[9]GP","-","[3802]GP37014","2","0","2","98.765","162","160"
"2016-09-30","[100002]CNO2","[9]GP","-","[3803]GP37015","0","0","0","100.000","147","147"
"2016-09-30","[100002]CNO2","[9]GP","-","[3803]GP37015","1","0","1","100.000","116","116"
"2016-09-30","[100002]CNO2","[9]GP","-","[3803]GP37015","2","0","2","100.000","22","22"
"2016-09-30","[100002]CNO2","[9]GP","-","[3804]GP37004","0","0","0","100.000","20158","20158"
"2016-09-30","[100002]CNO2","[9]GP","-","[3804]GP37004","1","0","1","100.000","19762","19762"
"2016-09-30","[100002]CNO2","[9]GP","-","[3804]GP37004","2","0","2","100.000","43","43"
"2016-09-30","[100002]CNO2","[9]GP","-","[3805]GP37048","0","0","0","94.624","93","88"
"2016-09-30","[100002]CNO2","[9]GP","-","[3805]GP37048","1","0","1","100.000","0","0"
"2016-09-30","[100002]CNO2","[9]GP","-","[3805]GP37048","2","0","2","98.795","498","492"
"2016-09-30","[100002]CNO2","[9]GP","-","[6000]GP37007","0","0","0","100.000","7","7"
"2016-09-30","[100002]CNO2","[9]GP","-","[6000]GP37007","1","0","1","100.000","34","34"
"2016-09-30","[100002]CNO2","[9]GP","-","[6000]GP37007","2","0","2","100.000","35","35"
"2016-09-30","[100002]CNO2","[9]GP","-","[7001]GP37001","0","0","0","100.000","21","21"
"2016-09-30","[100002]CNO2","[9]GP","-","[7001]GP37001","1","0","1","98.182","55","54"
"2016-09-30","[100002]CNO2","[9]GP","-","[7001]GP37001","2","0","2","98.182","55","54"
"2016-09-30","[100002]CNO2","[9]GP","-","[7002]GP37017","0","0","0","98.425","1333","1312"
"2016-09-30","[100002]CNO2","[9]GP","-","[7002]GP37017","1","0","1","98.971","1069","1058"
"2016-09-30","[100002]CNO2","[9]GP","-","[7002]GP37017","2","0","2","80.851","141","114"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","0","0","0","100.000","126","126"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","1","0","1","100.000","26","26"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","2","0","2","100.000","59","59"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","0","0","0","82.353","17","14"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","1","0","1","100.000","3","3"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","2","0","2","100.000","16","16"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","0","0","0","100.000","1","1"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","1","0","1","100.000","0","0"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","2","0","2","97.590","83","81"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","0","0","0","100.000","0","0"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","1","0","1","96.875","32","31"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","2","0","2","100.000","0","0"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","0","0","0","100.000","7","7"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","1","0","1","100.000","43","43"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","2","0","2","100.000","0","0"
