"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","Handover  Success Rate (%)-20274","Number  of Attempted handover-20275","Number  of Successful handover-20276"
"2016-09-27","[100001]CNO2","[5]KL","-","[3389]KL58089","2","0","2","99.88","830","829"
"2016-09-27","[100001]CNO2","[5]KL","-","[7500]KL58026","0","0","0","100.00","456","456"
"2016-09-27","[100001]CNO2","[5]KL","-","[7500]KL58026","1","0","1","100.00","112","112"
"2016-09-27","[100001]CNO2","[5]KL","-","[7500]KL58026","2","0","2","100.00","31","31"
"2016-09-27","[100001]CNO2","[5]KL","-","[7501]KL58016","0","0","0","100.00","307","307"
"2016-09-27","[100001]CNO2","[5]KL","-","[7501]KL58016","1","0","1","100.00","201","201"
"2016-09-27","[100001]CNO2","[5]KL","-","[7501]KL58016","2","0","2","100.00","110","110"
"2016-09-27","[100001]CNO2","[6]RP","-","[3501]RP21001","0","0","0","100.00","55","55"
"2016-09-27","[100001]CNO2","[6]RP","-","[3501]RP21001","1","0","1","99.69","321","320"
"2016-09-27","[100001]CNO2","[6]RP","-","[3501]RP21001","2","0","2","100.00","684","684"
"2016-09-27","[100001]CNO2","[6]RP","-","[3502]RP21002","0","0","0","97.27","512","498"
"2016-09-27","[100001]CNO2","[6]RP","-","[3502]RP21002","1","0","1","98.28","466","458"
"2016-09-27","[100001]CNO2","[6]RP","-","[3502]RP21002","2","0","2","95.48","155","148"
"2016-09-27","[100001]CNO2","[6]RP","-","[3503]RP21003","0","0","0","99.78","898","896"
"2016-09-27","[100001]CNO2","[6]RP","-","[3503]RP21003","1","0","1","100.00","314","314"
"2016-09-27","[100001]CNO2","[6]RP","-","[3503]RP21003","2","0","2","99.43","353","351"
"2016-09-27","[100001]CNO2","[6]RP","-","[3504]RP21004","0","0","0","100.00","242","242"
"2016-09-27","[100001]CNO2","[6]RP","-","[3504]RP21004","1","0","1","100.00","158","158"
"2016-09-27","[100001]CNO2","[6]RP","-","[3504]RP21004","2","0","2","100.00","250","250"
"2016-09-27","[100001]CNO2","[6]RP","-","[3505]RP21005","0","0","0","97.92","1010","989"
"2016-09-27","[100001]CNO2","[6]RP","-","[3505]RP21005","1","0","1","92.72","1580","1465"
"2016-09-27","[100001]CNO2","[6]RP","-","[3505]RP21005","2","0","2","87.18","788","687"
"2016-09-27","[100001]CNO2","[6]RP","-","[3506]RP21011","0","0","0","100.00","0","0"
"2016-09-27","[100001]CNO2","[6]RP","-","[3506]RP21011","1","0","1","100.00","0","0"
"2016-09-27","[100001]CNO2","[6]RP","-","[3506]RP21011","2","0","2","100.00","0","0"
"2016-09-27","[100001]CNO2","[6]RP","-","[3507]RP21007","0","0","0","94.99","758","720"
"2016-09-27","[100001]CNO2","[6]RP","-","[3507]RP21007","1","0","1","94.27","262","247"
"2016-09-27","[100001]CNO2","[6]RP","-","[3507]RP21007","2","0","2","100.00","6","6"
"2016-09-27","[100001]CNO2","[6]RP","-","[3508]RP21008","0","0","0","98.35","121","119"
"2016-09-27","[100001]CNO2","[6]RP","-","[3508]RP21008","1","0","1","97.07","443","430"
"2016-09-27","[100001]CNO2","[6]RP","-","[3508]RP21008","2","0","2","96.44","590","569"
"2016-09-27","[100001]CNO2","[6]RP","-","[3509]RP21006","0","0","0","93.85","65","61"
"2016-09-27","[100001]CNO2","[6]RP","-","[3509]RP21006","1","0","1","93.62","47","44"
"2016-09-27","[100001]CNO2","[6]RP","-","[3509]RP21006","2","0","2","96.95","525","509"
"2016-09-27","[100001]CNO2","[6]RP","-","[3511]RP21022","0","0","0","98.73","158","156"
"2016-09-27","[100001]CNO2","[6]RP","-","[3511]RP21022","2","0","2","88.52","122","108"
"2016-09-27","[100001]CNO2","[6]RP","-","[3513]RP21010","0","0","0","95.58","113","108"
"2016-09-27","[100001]CNO2","[6]RP","-","[3513]RP21010","1","0","1","93.82","647","607"
"2016-09-27","[100001]CNO2","[6]RP","-","[3513]RP21010","2","0","2","97.09","206","200"
"2016-09-27","[100001]CNO2","[7]BR","-","[3601]BR66001","0","0","0","100.00","710","710"
"2016-09-27","[100001]CNO2","[7]BR","-","[3601]BR66001","1","0","1","99.37","159","158"
"2016-09-27","[100001]CNO2","[7]BR","-","[3601]BR66001","2","0","2","100.00","628","628"
"2016-09-27","[100001]CNO2","[7]BR","-","[3602]BR66002","0","0","0","100.00","193","193"
"2016-09-27","[100001]CNO2","[7]BR","-","[3602]BR66002","1","0","1","29.52","105","31"
"2016-09-27","[100001]CNO2","[7]BR","-","[3602]BR66002","2","0","2","98.68","453","447"
"2016-09-27","[100001]CNO2","[7]BR","-","[3603]BR66003","0","0","0","99.36","313","311"
"2016-09-27","[100001]CNO2","[7]BR","-","[3603]BR66003","1","0","1","91.03","925","842"
"2016-09-27","[100001]CNO2","[7]BR","-","[3603]BR66003","2","0","2","94.81","308","292"
"2016-09-27","[100001]CNO2","[7]BR","-","[3604]BR66004","0","0","0","95.41","567","541"
"2016-09-27","[100001]CNO2","[7]BR","-","[3604]BR66004","1","0","1","99.32","588","584"
"2016-09-27","[100001]CNO2","[7]BR","-","[3604]BR66004","2","0","2","96.98","232","225"
"2016-09-27","[100001]CNO2","[7]BR","-","[3605]BR66005","0","0","0","100.00","0","0"
"2016-09-27","[100001]CNO2","[7]BR","-","[3605]BR66005","1","0","1","100.00","100","100"
"2016-09-27","[100001]CNO2","[7]BR","-","[3605]BR66005","2","0","2","96.53","663","640"
"2016-09-27","[100001]CNO2","[7]BR","-","[3606]BR66006","0","0","0","100.00","832","832"
"2016-09-27","[100001]CNO2","[7]BR","-","[3606]BR66006","1","0","1","100.00","174","174"
"2016-09-27","[100001]CNO2","[7]BR","-","[3606]BR66006","2","0","2","100.00","17","17"
"2016-09-27","[100001]CNO2","[7]BR","-","[3607]BR66007","0","0","0","98.29","469","461"
"2016-09-27","[100001]CNO2","[7]BR","-","[3607]BR66007","1","0","1","99.06","530","525"
"2016-09-27","[100001]CNO2","[7]BR","-","[3607]BR66007","2","0","2","92.43","700","647"
"2016-09-27","[100001]CNO2","[7]BR","-","[3610]BR66010","0","0","0","100.00","0","0"
"2016-09-27","[100001]CNO2","[7]BR","-","[3610]BR66010","1","0","1","100.00","15","15"
"2016-09-27","[100001]CNO2","[7]BR","-","[3610]BR66010","2","0","2","80.00","20","16"
"2016-09-27","[100001]CNO2","[7]BR","-","[3611]BR66014","1","0","1","98.53","340","335"
"2016-09-27","[100001]CNO2","[7]BR","-","[3611]BR66014","2","0","2","98.56","416","410"
"2016-09-27","[100001]CNO2","[10]Sylhet-BBUC","-","[3774]SL78048","0","0","0","100.00","447","447"
"2016-09-27","[100001]CNO2","[10]Sylhet-BBUC","-","[3774]SL78048","1","0","1","100.00","283","283"
"2016-09-27","[100001]CNO2","[10]Sylhet-BBUC","-","[3774]SL78048","2","0","2","100.00","128","128"
"2016-09-27","[100001]CNO2","[10]Sylhet-BBUC","-","[3775]SL78016","0","0","0","100.00","243","243"
"2016-09-27","[100001]CNO2","[10]Sylhet-BBUC","-","[3775]SL78016","1","0","1","100.00","590","590"
"2016-09-27","[100001]CNO2","[10]Sylhet-BBUC","-","[3775]SL78016","2","0","2","100.00","261","261"
"2016-09-27","[100001]CNO2","[11]FP","-","[3901]FP36001","0","0","0","100.00","34","34"
"2016-09-27","[100001]CNO2","[11]FP","-","[3901]FP36001","1","0","1","98.61","72","71"
"2016-09-27","[100001]CNO2","[11]FP","-","[3901]FP36001","2","0","2","100.00","36","36"
"2016-09-27","[100001]CNO2","[13]JS","-","[4005]JS57001","0","0","0","96.80","219","212"
"2016-09-27","[100001]CNO2","[13]JS","-","[4005]JS57001","1","0","1","100.00","29","29"
"2016-09-27","[100001]CNO2","[13]JS","-","[4005]JS57001","2","0","2","96.80","281","272"
"2016-09-27","[100001]CNO2","[13]JS","-","[13000]JS57003","0","0","0","100.00","472","472"
"2016-09-27","[100001]CNO2","[13]JS","-","[13000]JS57003","1","0","1","99.81","518","517"
"2016-09-27","[100001]CNO2","[13]JS","-","[13000]JS57003","2","0","2","100.00","96","96"
"2016-09-27","[100001]CNO2","[13]JS","-","[13001]JS57002","0","0","0","100.00","37","37"
"2016-09-27","[100001]CNO2","[13]JS","-","[13001]JS57002","1","0","1","100.00","16","16"
"2016-09-27","[100001]CNO2","[13]JS","-","[13001]JS57002","2","0","2","99.78","459","458"
"2016-09-27","[100001]CNO2","[13]JS","-","[13002]JS57015","0","0","0","100.00","149","149"
"2016-09-27","[100001]CNO2","[13]JS","-","[13002]JS57015","1","0","1","100.00","755","755"
"2016-09-27","[100001]CNO2","[13]JS","-","[13002]JS57015","2","0","2","100.00","759","759"
"2016-09-27","[100001]CNO2","[13]JS","-","[13003]JS57004","0","0","0","100.00","17","17"
"2016-09-27","[100001]CNO2","[13]JS","-","[13003]JS57004","1","0","1","100.00","2","2"
"2016-09-27","[100001]CNO2","[13]JS","-","[13003]JS57004","2","0","2","100.00","19","19"
"2016-09-27","[100001]CNO2","[13]JS","-","[13004]JS57005","0","0","0","100.00","325","325"
"2016-09-27","[100001]CNO2","[13]JS","-","[13004]JS57005","1","0","1","100.00","68","68"
"2016-09-27","[100001]CNO2","[13]JS","-","[13004]JS57005","2","0","2","100.00","197","197"
"2016-09-27","[100001]CNO2","[13]JS","-","[13005]JS57019","0","0","0","100.00","258","258"
"2016-09-27","[100001]CNO2","[13]JS","-","[13005]JS57019","1","0","1","100.00","229","229"
"2016-09-27","[100001]CNO2","[13]JS","-","[13005]JS57019","2","0","2","100.00","143","143"
"2016-09-27","[100001]CNO2","[13]JS","-","[13006]JS57026","0","0","0","42.86","7","3"
"2016-09-27","[100001]CNO2","[13]JS","-","[13006]JS57026","1","0","1","100.00","96","96"
"2016-09-27","[100001]CNO2","[13]JS","-","[13006]JS57026","2","0","2","100.00","0","0"
"2016-09-27","[100001]CNO2","[13]JS","-","[13007]JS57007","0","0","0","100.00","10","10"
"2016-09-27","[100001]CNO2","[13]JS","-","[13007]JS57007","1","0","1","100.00","11","11"
"2016-09-27","[100001]CNO2","[13]JS","-","[13007]JS57007","2","0","2","100.00","0","0"
"2016-09-27","[100001]CNO2","[14]CB","-","[14000]CB25001","0","0","0","100.00","79","79"
"2016-09-27","[100001]CNO2","[14]CB","-","[14000]CB25001","1","0","1","100.00","33","33"
"2016-09-27","[100001]CNO2","[14]CB","-","[14000]CB25001","2","0","2","100.00","17","17"
"2016-09-27","[100001]CNO2","[14]CB","-","[14001]CB25003","0","0","0","100.00","948","948"
"2016-09-27","[100001]CNO2","[14]CB","-","[14001]CB25003","1","0","1","100.00","1124","1124"
"2016-09-27","[100001]CNO2","[14]CB","-","[14001]CB25003","2","0","2","100.00","199","199"
"2016-09-27","[100001]CNO2","[14]CB","-","[14002]CB25004","0","0","0","100.00","230","230"
"2016-09-27","[100001]CNO2","[14]CB","-","[14002]CB25004","1","0","1","100.00","270","270"
"2016-09-27","[100001]CNO2","[14]CB","-","[14002]CB25004","2","0","2","100.00","453","453"
"2016-09-27","[100001]CNO2","[14]CB","-","[14003]CB25005","0","0","0","100.00","17","17"
"2016-09-27","[100001]CNO2","[14]CB","-","[14003]CB25005","1","0","1","100.00","16","16"
"2016-09-27","[100001]CNO2","[14]CB","-","[14003]CB25005","2","0","2","100.00","69","69"
"2016-09-27","[100001]CNO2","[15]CM","-","[4020]CM28001","0","0","0","95.16","310","295"
"2016-09-27","[100001]CNO2","[15]CM","-","[4020]CM28001","1","0","1","94.30","263","248"
"2016-09-27","[100001]CNO2","[15]CM","-","[4020]CM28001","2","0","2","97.78","315","308"
"2016-09-27","[100001]CNO2","[15]CM","-","[14500]CM28002","0","0","0","99.89","941","940"
"2016-09-27","[100001]CNO2","[15]CM","-","[14500]CM28002","1","0","1","100.00","81","81"
"2016-09-27","[100001]CNO2","[15]CM","-","[14500]CM28002","2","0","2","100.00","58","58"
"2016-09-27","[100001]CNO2","[15]CM","-","[14501]CM28006","0","0","0","100.00","449","449"
"2016-09-27","[100001]CNO2","[15]CM","-","[14501]CM28006","1","0","1","99.85","1974","1971"
"2016-09-27","[100001]CNO2","[15]CM","-","[14501]CM28006","2","0","2","100.00","1823","1823"
"2016-09-27","[100001]CNO2","[15]CM","-","[14502]CM28007","0","0","0","100.00","69","69"
"2016-09-27","[100001]CNO2","[15]CM","-","[14502]CM28007","1","0","1","100.00","18","18"
"2016-09-27","[100001]CNO2","[15]CM","-","[14502]CM28007","2","0","2","100.00","19","19"
"2016-09-27","[100001]CNO2","[15]CM","-","[14503]CM28008","0","0","0","100.00","82","82"
"2016-09-27","[100001]CNO2","[15]CM","-","[14503]CM28008","1","0","1","100.00","294","294"
"2016-09-27","[100001]CNO2","[15]CM","-","[14503]CM28008","2","0","2","100.00","29","29"
"2016-09-27","[100001]CNO2","[15]CM","-","[14505]CM28004","0","0","0","86.11","72","62"
"2016-09-27","[100001]CNO2","[15]CM","-","[14505]CM28004","1","0","1","97.96","196","192"
"2016-09-27","[100001]CNO2","[15]CM","-","[14505]CM28004","2","0","2","100.00","36","36"
"2016-09-27","[100001]CNO2","[15]CM","-","[14507]CM28017","0","0","0","100.00","19","19"
"2016-09-27","[100001]CNO2","[15]CM","-","[14507]CM28017","1","0","1","99.05","845","837"
"2016-09-27","[100001]CNO2","[15]CM","-","[14507]CM28017","2","0","2","100.00","25","25"
"2016-09-27","[100001]CNO2","[15]CM","-","[14508]CM28018","0","0","0","100.00","9","9"
"2016-09-27","[100001]CNO2","[15]CM","-","[14508]CM28018","1","0","1","100.00","19","19"
"2016-09-27","[100001]CNO2","[15]CM","-","[14508]CM28018","2","0","2","98.14","161","158"
"2016-09-27","[100001]CNO2","[15]CM","-","[14509]CM28011","0","0","0","97.82","367","359"
"2016-09-27","[100001]CNO2","[15]CM","-","[14509]CM28011","1","0","1","97.86","234","229"
"2016-09-27","[100001]CNO2","[15]CM","-","[14509]CM28011","2","0","2","84.81","79","67"
"2016-09-27","[100001]CNO2","[15]CM","-","[14510]CM28010","0","0","0","100.00","12","12"
"2016-09-27","[100001]CNO2","[15]CM","-","[14510]CM28010","2","0","2","100.00","0","0"
"2016-09-27","[100001]CNO2","[15]CM","-","[14511]CM28020","0","0","0","100.00","0","0"
"2016-09-27","[100001]CNO2","[15]CM","-","[14511]CM28020","1","0","1","87.50","8","7"
"2016-09-27","[100001]CNO2","[15]CM","-","[14511]CM28020","2","0","2","93.98","216","203"
"2016-09-27","[100001]CNO2","[15]CM","-","[15000]CM28003","0","0","0","100.00","0","0"
"2016-09-27","[100001]CNO2","[15]CM","-","[15000]CM28003","1","0","1","100.00","65","65"
"2016-09-27","[100001]CNO2","[15]CM","-","[15000]CM28003","2","0","2","100.00","43","43"
"2016-09-27","[100001]CNO2","[16]FN","-","[4023]FN22001","0","0","0","90.48","21","19"
"2016-09-27","[100001]CNO2","[16]FN","-","[4023]FN22001","1","0","1","80.00","10","8"
"2016-09-27","[100001]CNO2","[16]FN","-","[4023]FN22001","2","0","2","100.00","3","3"
"2016-09-27","[100001]CNO2","[16]FN","-","[14600]FN22003","0","0","0","100.00","8","8"
"2016-09-27","[100001]CNO2","[16]FN","-","[14600]FN22003","1","0","1","100.00","19","19"
"2016-09-27","[100001]CNO2","[16]FN","-","[14600]FN22003","2","0","2","100.00","11","11"
"2016-09-27","[100001]CNO2","[17]NO","-","[4021]NO35003","0","0","0","95.71","163","156"
"2016-09-27","[100001]CNO2","[17]NO","-","[4021]NO35003","1","0","1","100.00","129","129"
"2016-09-27","[100001]CNO2","[17]NO","-","[4021]NO35003","2","0","2","60.00","125","75"
"2016-09-27","[100001]CNO2","[17]NO","-","[14700]NO35002","0","0","0","100.00","669","669"
"2016-09-27","[100001]CNO2","[17]NO","-","[14700]NO35002","1","0","1","100.00","142","142"
"2016-09-27","[100001]CNO2","[17]NO","-","[14700]NO35002","2","0","2","100.00","667","667"
"2016-09-27","[100001]CNO2","[17]NO","-","[14701]NO35001","0","0","0","100.00","1","1"
"2016-09-27","[100001]CNO2","[17]NO","-","[14701]NO35001","1","0","1","100.00","1","1"
"2016-09-27","[100001]CNO2","[17]NO","-","[14701]NO35001","2","0","2","100.00","3","3"
"2016-09-27","[100001]CNO2","[18]KT","-","[4007]KT59002","0","0","0","100.00","548","548"
"2016-09-27","[100001]CNO2","[18]KT","-","[4007]KT59002","1","0","1","98.67","377","372"
"2016-09-27","[100001]CNO2","[18]KT","-","[4007]KT59002","2","0","2","99.40","672","668"
"2016-09-27","[100001]CNO2","[18]KT","-","[14800]KT59001","0","0","0","100.00","91","91"
"2016-09-27","[100001]CNO2","[18]KT","-","[14800]KT59001","1","0","1","100.00","832","832"
"2016-09-27","[100001]CNO2","[18]KT","-","[14800]KT59001","2","0","2","100.00","195","195"
"2016-09-27","[100001]CNO2","[18]KT","-","[14801]KT59003","0","0","0","100.00","38","38"
"2016-09-27","[100001]CNO2","[18]KT","-","[14801]KT59003","1","0","1","100.00","86","86"
"2016-09-27","[100001]CNO2","[18]KT","-","[14801]KT59003","2","0","2","100.00","25","25"
"2016-09-27","[100001]CNO2","[18]KT","-","[14802]KT59006","0","0","0","93.39","772","721"
"2016-09-27","[100001]CNO2","[18]KT","-","[14802]KT59006","1","0","1","99.29","706","701"
"2016-09-27","[100001]CNO2","[18]KT","-","[14802]KT59006","2","0","2","99.76","416","415"
"2016-09-27","[100001]CNO2","[19]MN","-","[4016]MN44002","0","0","0","99.81","517","516"
"2016-09-27","[100001]CNO2","[19]MN","-","[4016]MN44002","1","0","1","91.49","47","43"
"2016-09-27","[100001]CNO2","[19]MN","-","[4016]MN44002","2","0","2","100.00","9","9"
"2016-09-27","[100001]CNO2","[19]MN","-","[14900]MN44001","0","0","0","100.00","199","199"
"2016-09-27","[100001]CNO2","[19]MN","-","[14900]MN44001","1","0","1","100.00","569","569"
"2016-09-27","[100001]CNO2","[19]MN","-","[14900]MN44001","2","0","2","100.00","162","162"
"2016-09-27","[100001]CNO2","[21]MR","-","[4002]MR42001","0","0","0","100.00","4","4"
"2016-09-27","[100001]CNO2","[21]MR","-","[4002]MR42001","1","0","1","100.00","0","0"
"2016-09-27","[100001]CNO2","[21]MR","-","[4002]MR42001","2","0","2","100.00","1","1"
"2016-09-27","[100001]CNO2","[22]MU","-","[4003]MU61001","0","0","0","95.45","22","21"
"2016-09-27","[100001]CNO2","[22]MU","-","[4003]MU61001","1","0","1","98.65","74","73"
"2016-09-27","[100001]CNO2","[22]MU","-","[4003]MU61001","2","0","2","95.31","64","61"
"2016-09-27","[100001]CNO2","[23]BH","-","[4004]BH54001","0","0","0","100.00","101","101"
"2016-09-27","[100001]CNO2","[23]BH","-","[4004]BH54001","1","0","1","100.00","80","80"
"2016-09-27","[100001]CNO2","[23]BH","-","[4004]BH54001","2","0","2","97.18","71","69"
"2016-09-27","[100001]CNO2","[24]MP","-","[4006]MP62001","0","0","0","100.00","3","3"
"2016-09-27","[100001]CNO2","[24]MP","-","[4006]MP62001","1","0","1","83.33","18","15"
"2016-09-27","[100001]CNO2","[24]MP","-","[4006]MP62001","2","0","2","90.00","10","9"
"2016-09-27","[100001]CNO2","[25]CD","-","[4008]CD55001","0","0","0","100.00","6","6"
"2016-09-27","[100001]CNO2","[25]CD","-","[4008]CD55001","1","0","1","87.50","8","7"
"2016-09-27","[100001]CNO2","[25]CD","-","[4008]CD55001","2","0","2","100.00","0","0"
"2016-09-27","[100001]CNO2","[26]GG","-","[4009]GG39001","0","0","0","100.00","0","0"
"2016-09-27","[100001]CNO2","[26]GG","-","[4009]GG39001","1","0","1","100.00","0","0"
"2016-09-27","[100001]CNO2","[26]GG","-","[4009]GG39001","2","0","2","100.00","0","0"
"2016-09-27","[100001]CNO2","[27]RB","-","[4010]RB49001","0","0","0","96.23","53","51"
"2016-09-27","[100001]CNO2","[27]RB","-","[4010]RB49001","1","0","1","95.71","163","156"
"2016-09-27","[100001]CNO2","[27]RB","-","[4010]RB49001","2","0","2","99.17","121","120"
"2016-09-27","[100001]CNO2","[28]SK","-","[4011]SK64001","0","0","0","100.00","0","0"
"2016-09-27","[100001]CNO2","[28]SK","-","[4011]SK64001","1","0","1","100.00","0","0"
"2016-09-27","[100001]CNO2","[28]SK","-","[4011]SK64001","2","0","2","100.00","3","3"
"2016-09-27","[100001]CNO2","[29]JK","-","[4012]JK69001","0","0","0","93.29","298","278"
"2016-09-27","[100001]CNO2","[29]JK","-","[4012]JK69001","1","0","1","100.00","6","6"
"2016-09-27","[100001]CNO2","[29]JK","-","[4012]JK69001","2","0","2","98.66","298","294"
"2016-09-27","[100001]CNO2","[30]PP","-","[4013]PP71001","0","0","0","100.00","2","2"
"2016-09-27","[100001]CNO2","[30]PP","-","[4013]PP71001","1","0","1","100.00","0","0"
"2016-09-27","[100001]CNO2","[30]PP","-","[4013]PP71001","2","0","2","100.00","1","1"
"2016-09-27","[100001]CNO2","[31]PK","-","[4014]PK68001","0","0","0","25.00","68","17"
"2016-09-27","[100001]CNO2","[31]PK","-","[4014]PK68001","1","0","1","100.00","0","0"
"2016-09-27","[100001]CNO2","[31]PK","-","[4014]PK68001","2","0","2","100.00","72","72"
"2016-09-27","[100001]CNO2","[32]BL","-","[4015]BL67001","0","0","0","96.15","26","25"
"2016-09-27","[100001]CNO2","[32]BL","-","[4015]BL67001","1","0","1","100.00","25","25"
"2016-09-27","[100001]CNO2","[32]BL","-","[4015]BL67001","2","0","2","100.00","13","13"
"2016-09-27","[100001]CNO2","[33]NR","-","[4017]NR63001","0","0","0","100.00","2","2"
"2016-09-27","[100001]CNO2","[33]NR","-","[4017]NR63001","1","0","1","96.43","28","27"
"2016-09-27","[100001]CNO2","[33]NR","-","[4017]NR63001","2","0","2","95.83","24","23"
"2016-09-27","[100001]CNO2","[34]BG","-","[4018]BG65001","0","0","0","100.00","0","0"
"2016-09-27","[100001]CNO2","[34]BG","-","[4018]BG65001","1","0","1","0.00","2","0"
"2016-09-27","[100001]CNO2","[34]BG","-","[4018]BG65001","2","0","2","25.00","4","1"
"2016-09-27","[100001]CNO2","[35]ST","-","[4019]ST51001","0","0","0","100.00","0","0"
"2016-09-27","[100001]CNO2","[35]ST","-","[4019]ST51001","1","0","1","100.00","0","0"
"2016-09-27","[100001]CNO2","[35]ST","-","[4019]ST51001","2","0","2","100.00","0","0"
"2016-09-27","[100001]CNO2","[36]LK","-","[4022]LK34001","0","0","0","95.29","85","81"
"2016-09-27","[100001]CNO2","[36]LK","-","[4022]LK34001","1","0","1","92.98","57","53"
"2016-09-27","[100001]CNO2","[36]LK","-","[4022]LK34001","2","0","2","100.00","7","7"
