"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","Handover Success Rate (%)-N  ","Number  of Attempted handover","Number  of Successful handover"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2186]DH17102","2","0","2","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2187]DH17058","0","0","0","100.000","16","16"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2187]DH17058","1","0","1","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2187]DH17058","2","0","2","100.000","12","12"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2196]DH17078","0","0","0","100.000","4","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2196]DH17078","1","0","1","95.238","21","20"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2196]DH17078","2","0","2","100.000","3","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2197]DH17262","0","0","0","98.592","71","70"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2197]DH17262","1","0","1","100.000","129","129"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2197]DH17262","2","0","2","96.739","184","178"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2198]DH17243","0","0","0","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2198]DH17243","1","0","1","100.000","32","32"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2198]DH17243","2","0","2","100.000","20","20"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2199]DH17180","1","0","1","100.000","38","38"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2199]DH17180","2","0","2","100.000","26","26"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2200]DH17177","0","0","0","98.261","115","113"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2200]DH17177","1","0","1","99.206","126","125"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2200]DH17177","2","0","2","96.403","139","134"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2201]DH17213","0","0","0","100.000","22","22"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2201]DH17213","1","0","1","95.455","22","21"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2201]DH17213","2","0","2","67.742","31","21"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2202]DH17175","0","0","0","80.000","5","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2202]DH17175","1","0","1","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2202]DH17175","2","0","2","100.000","27","27"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2203]DH17256","0","0","0","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2203]DH17256","1","0","1","100.000","6","6"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2203]DH17256","2","0","2","96.429","28","27"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2204]DH17120","0","0","0","100.000","36","36"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2204]DH17120","1","0","1","96.154","26","25"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2204]DH17120","2","0","2","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2205]DH17062","0","0","0","95.510","245","234"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2205]DH17062","1","0","1","99.336","301","299"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2205]DH17062","2","0","2","96.491","114","110"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2209]DH17043","0","0","0","98.039","255","250"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2209]DH17043","1","0","1","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2209]DH17043","2","0","2","97.143","35","34"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2213]DH17250","0","0","0","85.366","41","35"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2213]DH17250","1","0","1","100.000","19","19"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2213]DH17250","2","0","2","0.000","74","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2215]DH17197","0","0","0","98.113","53","52"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2215]DH17197","1","0","1","92.453","53","49"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2215]DH17197","2","0","2","100.000","33","33"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2217]DH17238","0","0","0","100.000","3","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2217]DH17238","1","0","1","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2217]DH17238","2","0","2","100.000","26","26"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2218]DH17253","0","0","0","100.000","62","62"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2218]DH17253","1","0","1","100.000","26","26"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2218]DH17253","2","0","2","100.000","47","47"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2219]DH17282","0","0","0","100.000","13","13"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2219]DH17282","1","0","1","100.000","31","31"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2219]DH17282","2","0","2","97.163","141","137"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2220]DH17241","0","0","0","100.000","35","35"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2220]DH17241","1","0","1","96.000","75","72"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2220]DH17241","2","0","2","100.000","42","42"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2221]DH17242","0","0","0","100.000","54","54"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2221]DH17242","1","0","1","100.000","14","14"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2221]DH17242","2","0","2","100.000","59","59"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2222]DH17215","0","0","0","91.878","197","181"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2222]DH17215","1","0","1","96.316","190","183"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2222]DH17215","2","0","2","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2223]DH17258","0","0","0","100.000","28","28"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2223]DH17258","1","0","1","100.000","35","35"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2223]DH17258","2","0","2","100.000","51","51"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2225]DH17072","0","0","0","100.000","15","15"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2225]DH17072","2","0","2","85.714","21","18"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2232]DH17271","0","0","0","100.000","80","80"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2232]DH17271","1","0","1","97.222","108","105"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2232]DH17271","2","0","2","100.000","90","90"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2233]DH17165","0","0","0","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2233]DH17165","1","0","1","98.718","78","77"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2233]DH17165","2","0","2","100.000","39","39"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2234]DH17170","0","0","0","100.000","21","21"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2234]DH17170","1","0","1","100.000","25","25"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2234]DH17170","2","0","2","100.000","14","14"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2235]DH17171","0","0","0","100.000","52","52"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2235]DH17171","1","0","1","90.476","63","57"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2235]DH17171","2","0","2","100.000","13","13"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2236]DH17173","0","0","0","99.742","387","386"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2236]DH17173","1","0","1","100.000","367","367"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2236]DH17173","2","0","2","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2237]DH17239","0","0","0","100.000","6","6"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2237]DH17239","1","0","1","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2237]DH17239","2","0","2","97.561","41","40"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2238]DH17076","0","0","0","86.667","15","13"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2238]DH17076","1","0","1","100.000","26","26"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2238]DH17076","2","0","2","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2240]DH17181","0","0","0","100.000","28","28"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2240]DH17181","1","0","1","100.000","29","29"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2240]DH17181","2","0","2","93.939","33","31"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2241]DH17300","0","0","0","100.000","226","226"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2241]DH17300","1","0","1","98.214","56","55"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2241]DH17300","2","0","2","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2242]DH17265","0","0","0","100.000","67","67"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2242]DH17265","1","0","1","100.000","33","33"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2242]DH17265","2","0","2","98.361","61","60"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2243]DH17097","0","0","0","75.000","8","6"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2243]DH17097","1","0","1","100.000","13","13"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2243]DH17097","2","0","2","94.118","34","32"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2245]DH17118","0","0","0","100.000","50","50"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2245]DH17118","1","0","1","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2245]DH17118","2","0","2","84.270","89","75"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2247]DH17266","0","0","0","96.552","58","56"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2247]DH17266","1","0","1","98.485","198","195"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2247]DH17266","2","0","2","100.000","12","12"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2248]DH17284","0","0","0","100.000","69","69"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2248]DH17284","1","0","1","100.000","1050","1050"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2248]DH17284","2","0","2","100.000","1116","1116"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2250]DH17232","0","0","0","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2250]DH17232","1","0","1","100.000","27","27"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2250]DH17232","2","0","2","100.000","28","28"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2251]DH17205","0","0","0","100.000","73","73"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2251]DH17205","1","0","1","80.000","15","12"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2251]DH17205","2","0","2","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2252]DH17206","0","0","0","100.000","81","81"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2252]DH17206","1","0","1","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2252]DH17206","2","0","2","98.246","57","56"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2253]DH17151","0","0","0","100.000","6","6"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2253]DH17151","1","0","1","100.000","7","7"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2253]DH17151","2","0","2","100.000","21","21"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2254]DH17055","0","0","0","94.872","39","37"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2254]DH17055","1","0","1","96.667","30","29"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2254]DH17055","2","0","2","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2256]DH17297","0","0","0","100.000","131","131"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2256]DH17297","1","0","1","100.000","8","8"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2256]DH17297","2","0","2","90.000","20","18"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2257]DH17302","0","0","0","100.000","15","15"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2257]DH17302","1","0","1","100.000","38","38"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2257]DH17302","2","0","2","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2258]DH17211","0","0","0","100.000","28","28"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2258]DH17211","1","0","1","100.000","10","10"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2258]DH17211","2","0","2","84.000","25","21"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2260]DH17307","0","0","0","100.000","16","16"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2260]DH17307","1","0","1","96.296","27","26"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2260]DH17307","2","0","2","95.349","43","41"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2261]DH17291","0","0","0","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2261]DH17291","1","0","1","100.000","30","30"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2261]DH17291","2","0","2","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2263]DH17304","0","0","0","93.103","29","27"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2263]DH17304","1","0","1","100.000","43","43"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2263]DH17304","2","0","2","100.000","13","13"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2264]DH17192","0","0","0","98.387","62","61"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2264]DH17192","1","0","1","100.000","60","60"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2264]DH17192","2","0","2","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2265]DH17190","0","0","0","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2265]DH17190","1","0","1","100.000","3","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2265]DH17190","2","0","2","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2266]DH17218","0","0","0","93.333","45","42"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2266]DH17218","1","0","1","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2266]DH17218","2","0","2","83.333","18","15"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2267]DH17100","0","0","0","85.714","7","6"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2267]DH17100","1","0","1","98.438","128","126"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2267]DH17100","2","0","2","100.000","76","76"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2268]DH17189","0","0","0","100.000","86","86"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2268]DH17189","1","0","1","100.000","71","71"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2268]DH17189","2","0","2","100.000","35","35"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2269]DH17193","0","0","0","96.552","58","56"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2269]DH17193","1","0","1","100.000","14","14"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2269]DH17193","2","0","2","100.000","36","36"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2270]DH17095","0","0","0","100.000","68","68"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2270]DH17095","1","0","1","100.000","116","116"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","0","0","0","100.000","4","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","1","0","1","75.000","4","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","2","0","2","100.000","3","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","0","0","0","99.291","141","140"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","1","0","1","81.250","80","65"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","2","0","2","94.444","18","17"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","0","0","0","95.000","40","38"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","1","0","1","100.000","31","31"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","2","0","2","100.000","4","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","0","0","0","90.000","10","9"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","1","0","1","100.000","53","53"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","2","0","2","100.000","4","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","0","0","0","92.222","90","83"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","1","0","1","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","2","0","2","98.276","58","57"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","0","0","0","100.000","78","78"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","1","0","1","98.148","54","53"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","2","0","2","99.254","134","133"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","0","0","0","100.000","27","27"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","1","0","1","100.000","4","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","2","0","2","100.000","23","23"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2281]DH17166","0","0","0","100.000","33","33"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2281]DH17166","1","0","1","90.000","140","126"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2281]DH17166","2","0","2","95.238","42","40"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2282]DH17289","0","0","0","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2282]DH17289","1","0","1","100.000","20","20"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2282]DH17289","2","0","2","100.000","121","121"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2283]DH17353","0","0","0","98.198","111","109"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2283]DH17353","1","0","1","97.059","68","66"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2283]DH17353","2","0","2","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2284]DH17229","0","0","0","84.615","13","11"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2284]DH17229","1","0","1","100.000","17","17"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2284]DH17229","2","0","2","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2289]DH17088","0","0","0","98.305","59","58"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2289]DH17088","1","0","1","100.000","28","28"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2289]DH17088","2","0","2","94.326","141","133"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2290]DH17287","0","0","0","100.000","12","12"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2290]DH17287","1","0","1","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2290]DH17287","2","0","2","91.892","37","34"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2294]DH17305","0","0","0","99.313","291","289"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2294]DH17305","1","0","1","100.000","1231","1231"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2294]DH17305","2","0","2","100.000","1237","1237"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2295]DH17315","0","0","0","","",""
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2295]DH17315","1","0","1","","",""
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2295]DH17315","2","0","2","","",""
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2296]DH17316","0","0","0","100.000","25","25"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2296]DH17316","1","0","1","100.000","2","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2296]DH17316","2","0","2","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2297]DH17281","0","0","0","100.000","56","56"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2297]DH17281","1","0","1","94.231","52","49"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2297]DH17281","2","0","2","100.000","21","21"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2300]DH17345","0","0","0","72.185","151","109"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2300]DH17345","1","0","1","100.000","13","13"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2301]DH17276","0","0","0","100.000","4","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2301]DH17276","1","0","1","100.000","16","16"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2301]DH17276","2","0","2","100.000","5","5"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2302]DH17275","0","0","0","100.000","6","6"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2302]DH17275","1","0","1","100.000","4","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2302]DH17275","2","0","2","100.000","13","13"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2303]DH17098","0","0","0","100.000","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2303]DH17098","1","0","1","100.000","14","14"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2303]DH17098","2","0","2","100.000","4","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2304]DH17332","0","0","0","100.000","27","27"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2304]DH17332","1","0","1","100.000","104","104"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2304]DH17332","2","0","2","99.497","199","198"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2305]DH17191","0","0","0","100.000","11","11"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2305]DH17191","1","0","1","100.000","4","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2305]DH17191","2","0","2","100.000","0","0"
